Time,Des_Pos_X,Des_Pos_Y,Des_Pos_Z,Quad_Pos_X,Quad_Pos_Y,Quad_Pos_Z,Vx,Vy,Vz,Alpha,Beta,GammaAlpha,GammaBeta,Fx,Fy,Fz
42.104000000,0.0000,0.0000,-1.5000,-0.0040,-0.0066,0.9677,0.0025,0.0025,0.0002,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
42.124000000,0.0000,0.0000,-1.5000,-0.0039,-0.0066,0.9676,0.0029,0.0030,0.0005,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
42.144000000,0.0000,0.0000,-1.5000,-0.0038,-0.0067,0.9676,0.0028,0.0033,0.0007,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
42.164000000,0.0000,0.0000,-1.5000,-0.0038,-0.0067,0.9676,0.0028,0.0033,0.0007,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
42.184000000,0.0000,0.0000,-1.5000,-0.0037,-0.0067,0.9676,0.0032,0.0033,0.0008,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
42.204000000,0.0000,0.0000,-1.5000,-0.0036,-0.0067,0.9675,0.0032,0.0028,0.0008,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.224000000,0.0000,0.0000,-1.5000,-0.0036,-0.0067,0.9675,0.0032,0.0028,0.0008,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
42.244000000,0.0000,0.0000,-1.5000,-0.0035,-0.0068,0.9675,0.0044,0.0017,0.0007,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
42.268000000,0.0000,0.0000,-1.5000,-0.0035,-0.0068,0.9675,0.0044,0.0017,0.0007,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.284000000,0.0000,0.0000,-1.5000,-0.0034,-0.0069,0.9675,0.0044,0.0016,0.0010,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.304000000,0.0000,0.0000,-1.5000,-0.0033,-0.0069,0.9675,0.0047,0.0015,0.0005,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.324000000,0.0000,0.0000,-1.5000,-0.0032,-0.0069,0.9675,0.0043,0.0018,0.0002,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
42.344000000,0.0000,0.0000,-1.5000,-0.0032,-0.0069,0.9675,0.0043,0.0018,0.0002,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
42.364000000,0.0000,0.0000,-1.5000,-0.0031,-0.0070,0.9675,0.0034,0.0011,-0.0005,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.384000000,0.0000,0.0000,-1.5000,-0.0031,-0.0070,0.9675,0.0034,0.0011,-0.0005,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.404000000,0.0000,0.0000,-1.5000,-0.0031,-0.0071,0.9675,0.0032,0.0013,0.0002,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.424000000,0.0000,0.0000,-1.5000,-0.0031,-0.0072,0.9675,0.0032,0.0012,-0.0005,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.444000000,0.0000,0.0000,-1.5000,-0.0031,-0.0072,0.9675,0.0032,0.0012,-0.0005,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.464000000,0.0000,0.0000,-1.5000,-0.0031,-0.0072,0.9674,0.0026,0.0011,-0.0014,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.484000000,0.0000,0.0000,-1.5000,-0.0031,-0.0072,0.9674,0.0026,0.0011,-0.0014,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.504000000,0.0000,0.0000,-1.5000,-0.0032,-0.0073,0.9673,0.0016,0.0010,-0.0015,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.524000000,0.0000,0.0000,-1.5000,-0.0033,-0.0074,0.9672,0.0012,0.0015,-0.0011,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
42.544000000,0.0000,0.0000,-1.5000,-0.0033,-0.0074,0.9672,0.0012,0.0015,-0.0011,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
42.564000000,0.0000,0.0000,-1.5000,-0.0033,-0.0074,0.9672,0.0012,0.0015,-0.0011,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.584000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9672,0.0016,0.0015,-0.0007,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.604000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9672,0.0016,0.0015,-0.0007,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.628000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9672,0.0017,0.0017,-0.0002,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.644000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9672,0.0017,0.0017,-0.0002,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.664000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9672,0.0018,0.0011,0.0003,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.684000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9673,0.0017,0.0012,0.0001,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.704000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9673,0.0017,0.0012,0.0001,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.724000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9673,0.0024,0.0011,0.0008,-0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
42.744000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9674,0.0023,0.0019,0.0018,-0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
42.764000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9675,0.0026,0.0017,0.0018,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.784000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9675,0.0026,0.0017,0.0018,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.804000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9675,0.0026,0.0017,0.0018,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.824000000,0.0000,0.0000,-1.5000,-0.0035,-0.0074,0.9676,0.0021,0.0022,0.0011,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.844000000,0.0000,0.0000,-1.5000,-0.0035,-0.0073,0.9676,0.0020,0.0029,0.0007,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.864000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9677,0.0012,0.0027,0.0020,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.884000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9677,0.0012,0.0027,0.0020,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42.904000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9678,0.0016,0.0026,0.0020,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.924000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9678,0.0016,0.0026,0.0020,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.948000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9679,0.0015,0.0027,0.0024,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.964000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9680,0.0022,0.0024,0.0025,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
42.984000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9680,0.0022,0.0024,0.0025,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
43.004000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9680,0.0022,0.0024,0.0025,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.024000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9680,0.0019,0.0025,0.0026,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.044000000,0.0000,0.0000,-1.5000,-0.0035,-0.0070,0.9681,0.0017,0.0022,0.0032,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.064000000,0.0000,0.0000,-1.5000,-0.0035,-0.0070,0.9681,0.0017,0.0022,0.0032,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.084000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9682,0.0017,0.0016,0.0034,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.104000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9682,0.0017,0.0016,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.128000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9684,0.0017,0.0015,0.0038,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
43.144000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9684,0.0017,0.0015,0.0038,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
43.164000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9685,0.0020,0.0012,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.184000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9685,0.0020,0.0012,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.204000000,0.0000,0.0000,-1.5000,-0.0035,-0.0071,0.9686,0.0020,0.0008,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.224000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9687,0.0020,0.0006,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.244000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9687,0.0020,0.0006,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.264000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0020,0.0013,0.0032,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
43.284000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0016,0.0023,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.304000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0016,0.0023,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.324000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0015,0.0017,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.352000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0020,0.0015,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.364000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0020,0.0015,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.384000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0024,0.0010,0.0021,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
43.404000000,0.0000,0.0000,-1.5000,-0.0035,-0.0072,0.9688,0.0024,0.0010,0.0021,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
43.424000000,0.0000,0.0000,-1.5000,-0.0035,-0.0073,0.9688,0.0024,0.0005,0.0021,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.444000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9687,0.0035,0.0008,0.0018,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
43.464000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9687,0.0035,0.0008,0.0018,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
43.484000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9687,0.0038,0.0008,0.0021,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
43.504000000,0.0000,0.0000,-1.5000,-0.0034,-0.0074,0.9687,0.0038,0.0008,0.0021,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
43.524000000,0.0000,0.0000,-1.5000,-0.0033,-0.0075,0.9687,0.0043,0.0009,0.0023,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
43.544000000,0.0000,0.0000,-1.5000,-0.0032,-0.0075,0.9687,0.0042,0.0010,0.0022,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.564000000,0.0000,0.0000,-1.5000,-0.0031,-0.0075,0.9687,0.0041,0.0010,0.0027,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.584000000,0.0000,0.0000,-1.5000,-0.0031,-0.0075,0.9687,0.0041,0.0010,0.0027,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.604000000,0.0000,0.0000,-1.5000,-0.0031,-0.0075,0.9687,0.0037,0.0010,0.0026,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.624000000,0.0000,0.0000,-1.5000,-0.0031,-0.0075,0.9687,0.0037,0.0010,0.0026,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.644000000,0.0000,0.0000,-1.5000,-0.0031,-0.0075,0.9686,0.0036,0.0009,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.664000000,0.0000,0.0000,-1.5000,-0.0031,-0.0075,0.9686,0.0036,0.0009,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.684000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9686,0.0035,0.0006,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.704000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9686,0.0035,0.0006,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43.724000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9686,0.0030,0.0006,0.0014,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.744000000,0.0000,0.0000,-1.5000,-0.0030,-0.0076,0.9686,0.0030,0.0008,0.0014,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.764000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9685,0.0027,0.0009,0.0012,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.784000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9685,0.0027,0.0009,0.0012,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
43.804000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9685,0.0025,0.0017,0.0013,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
43.824000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9685,0.0025,0.0017,0.0013,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
43.844000000,0.0000,0.0000,-1.5000,-0.0031,-0.0076,0.9684,0.0026,0.0014,0.0007,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.864000000,0.0000,0.0000,-1.5000,-0.0031,-0.0074,0.9697,0.0019,0.0011,0.0002,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.884000000,0.0000,0.0000,-1.5000,-0.0031,-0.0074,0.9697,0.0023,0.0017,0.0013,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.908000000,0.0000,0.0000,-1.5000,-0.0032,-0.0074,0.9697,0.0020,0.0019,0.0022,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.924000000,0.0000,0.0000,-1.5000,-0.0032,-0.0074,0.9697,0.0020,0.0019,0.0022,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
43.944000000,0.0000,0.0000,-1.5000,-0.0032,-0.0073,0.9697,0.0017,0.0026,0.0026,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
43.964000000,0.0000,0.0000,-1.5000,-0.0032,-0.0073,0.9697,0.0017,0.0026,0.0026,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
43.984000000,0.0000,0.0000,-1.5000,-0.0032,-0.0073,0.9697,0.0014,0.0029,0.0025,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.004000000,0.0000,0.0000,-1.5000,-0.0032,-0.0072,0.9698,0.0012,0.0031,0.0030,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.024000000,0.0000,0.0000,-1.5000,-0.0033,-0.0071,0.9699,0.0009,0.0034,0.0033,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.044000000,0.0000,0.0000,-1.5000,-0.0033,-0.0070,0.9700,0.0007,0.0035,0.0037,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.064000000,0.0000,0.0000,-1.5000,-0.0033,-0.0070,0.9700,0.0007,0.0035,0.0037,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.084000000,0.0000,0.0000,-1.5000,-0.0034,-0.0069,0.9700,-0.0000,0.0035,0.0039,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.104000000,0.0000,0.0000,-1.5000,-0.0034,-0.0069,0.9700,-0.0000,0.0035,0.0039,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.124000000,0.0000,0.0000,-1.5000,-0.0035,-0.0068,0.9701,-0.0004,0.0029,0.0035,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.144000000,0.0000,0.0000,-1.5000,-0.0036,-0.0068,0.9702,-0.0010,0.0029,0.0037,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.164000000,0.0000,0.0000,-1.5000,-0.0036,-0.0068,0.9702,-0.0010,0.0029,0.0037,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.184000000,0.0000,0.0000,-1.5000,-0.0037,-0.0068,0.9702,-0.0011,0.0020,0.0024,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.204000000,0.0000,0.0000,-1.5000,-0.0037,-0.0068,0.9702,-0.0011,0.0020,0.0024,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
44.224000000,0.0000,0.0000,-1.5000,-0.0038,-0.0068,0.9702,-0.0012,0.0017,0.0026,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.244000000,0.0000,0.0000,-1.5000,-0.0039,-0.0068,0.9703,-0.0009,0.0019,0.0027,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.264000000,0.0000,0.0000,-1.5000,-0.0039,-0.0068,0.9703,-0.0009,0.0019,0.0027,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.284000000,0.0000,0.0000,-1.5000,-0.0040,-0.0068,0.9703,-0.0015,0.0018,0.0024,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.308000000,0.0000,0.0000,-1.5000,-0.0040,-0.0068,0.9703,-0.0015,0.0018,0.0024,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.324000000,0.0000,0.0000,-1.5000,-0.0041,-0.0068,0.9703,-0.0013,0.0015,0.0022,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.344000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9703,-0.0015,0.0017,0.0015,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.364000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9703,-0.0015,0.0017,0.0015,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.384000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9703,-0.0015,0.0017,0.0015,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.404000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9703,-0.0007,0.0014,0.0022,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.424000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9703,-0.0007,0.0014,0.0022,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.444000000,0.0000,0.0000,-1.5000,-0.0043,-0.0068,0.9703,-0.0010,0.0015,0.0029,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.464000000,0.0000,0.0000,-1.5000,-0.0043,-0.0068,0.9703,-0.0010,0.0015,0.0029,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.484000000,0.0000,0.0000,-1.5000,-0.0043,-0.0068,0.9704,-0.0008,0.0014,0.0021,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.504000000,0.0000,0.0000,-1.5000,-0.0043,-0.0068,0.9704,-0.0008,0.0014,0.0021,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.524000000,0.0000,0.0000,-1.5000,-0.0043,-0.0068,0.9704,-0.0007,0.0009,0.0021,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.544000000,0.0000,0.0000,-1.5000,-0.0043,-0.0069,0.9704,-0.0011,0.0008,0.0019,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.564000000,0.0000,0.0000,-1.5000,-0.0044,-0.0068,0.9705,-0.0026,0.0003,0.0005,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
44.584000000,0.0000,0.0000,-1.5000,-0.0044,-0.0068,0.9705,-0.0026,0.0003,0.0005,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.604000000,0.0000,0.0000,-1.5000,-0.0045,-0.0069,0.9705,0.0006,0.0008,0.0150,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.624000000,0.0000,0.0000,-1.5000,-0.0045,-0.0069,0.9705,0.0006,0.0008,0.0150,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.644000000,0.0000,0.0000,-1.5000,-0.0045,-0.0069,0.9707,-0.0014,0.0003,0.0052,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.664000000,0.0000,0.0000,-1.5000,-0.0046,-0.0069,0.9709,-0.0019,0.0002,0.0053,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44.684000000,0.0000,0.0000,-1.5000,-0.0046,-0.0069,0.9709,-0.0019,0.0002,0.0053,-0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.704000000,0.0000,0.0000,-1.5000,-0.0046,-0.0069,0.9710,-0.0021,0.0003,0.0048,-0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.724000000,0.0000,0.0000,-1.5000,-0.0048,-0.0069,0.9711,-0.0025,0.0014,0.0035,-0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.744000000,0.0000,0.0000,-1.5000,-0.0049,-0.0069,0.9713,-0.0027,0.0009,0.0030,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.764000000,0.0000,0.0000,-1.5000,-0.0049,-0.0069,0.9713,-0.0027,0.0009,0.0030,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.784000000,0.0000,0.0000,-1.5000,-0.0050,-0.0068,0.9714,-0.0024,0.0003,0.0036,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.804000000,0.0000,0.0000,-1.5000,-0.0050,-0.0068,0.9714,-0.0024,0.0003,0.0036,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.824000000,0.0000,0.0000,-1.5000,-0.0051,-0.0068,0.9715,-0.0033,0.0003,0.0039,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.844000000,0.0000,0.0000,-1.5000,-0.0052,-0.0068,0.9717,-0.0029,-0.0001,0.0031,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.864000000,0.0000,0.0000,-1.5000,-0.0052,-0.0068,0.9717,-0.0029,-0.0001,0.0031,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.884000000,0.0000,0.0000,-1.5000,-0.0053,-0.0068,0.9718,-0.0037,0.0000,0.0032,0.0000,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
44.904000000,0.0000,0.0000,-1.5000,-0.0055,-0.0068,0.9720,-0.0041,-0.0004,0.0030,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
44.924000000,0.0000,0.0000,-1.5000,-0.0055,-0.0068,0.9720,-0.0041,-0.0004,0.0030,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
44.944000000,0.0000,0.0000,-1.5000,-0.0056,-0.0068,0.9721,-0.0038,0.0000,0.0041,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
44.964000000,0.0000,0.0000,-1.5000,-0.0056,-0.0068,0.9721,-0.0038,0.0000,0.0041,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
44.984000000,0.0000,0.0000,-1.5000,-0.0057,-0.0068,0.9723,-0.0039,0.0001,0.0045,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
45.004000000,0.0000,0.0000,-1.5000,-0.0057,-0.0068,0.9723,-0.0039,0.0001,0.0045,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
45.024000000,0.0000,0.0000,-1.5000,-0.0059,-0.0068,0.9725,-0.0042,0.0003,0.0038,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
45.044000000,0.0000,0.0000,-1.5000,-0.0060,-0.0068,0.9726,-0.0044,0.0003,0.0039,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
45.064000000,0.0000,0.0000,-1.5000,-0.0062,-0.0068,0.9728,-0.0037,-0.0003,0.0032,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
45.084000000,0.0000,0.0000,-1.5000,-0.0063,-0.0068,0.9729,-0.0032,-0.0011,0.0040,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
45.104000000,0.0000,0.0000,-1.5000,-0.0063,-0.0068,0.9729,-0.0032,-0.0011,0.0040,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
45.124000000,0.0000,0.0000,-1.5000,-0.0065,-0.0068,0.9732,-0.0036,-0.0011,0.0048,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
