35.304,0,0,-1.5,-0.0054,-0.0053,0.0175000000000001,-0.0055,0.0027,-0.001,0,0,-0,0,0,0,0
35.324,0,0,-1.5,-0.0054,-0.0053,0.0175000000000001,-0.0055,0.0027,-0.001,0,0,-0,0,0,0,0
35.344,0,0,-1.5,-0.0055,-0.0054,0.0175000000000001,-0.0056,0.0025,-0.0003,0,0,-0,0,0,0,0
35.364,0,0,-1.5,-0.0055,-0.0054,0.0175000000000001,-0.0056,0.0025,-0.0003,0,0,-0,0,0,0,0
35.384,0,0,-1.5,-0.0056,-0.0055,0.0175000000000001,-0.006,0.0025,-0.0003,0,0,-0,0,0,0,0
35.404,0,0,-1.5,-0.0056,-0.0055,0.0176000000000001,-0.005,0.0028,0.0001,0,0,-0,0,0,0,0
35.424,0,0,-1.5,-0.0056,-0.0055,0.0176000000000001,-0.005,0.0028,0.0001,0,0,-0,0,0,0,0
35.444,0,0,-1.5,-0.0056,-0.0055,0.0176000000000001,-0.0046,0.0028,-0.0006,0,0,0,0,0,0,0
35.464,0,0,-1.5,-0.0056,-0.0055,0.0176000000000001,-0.0046,0.0028,-0.0006,0,0,-0,0,0,0,0
35.484,0,0,-1.5,-0.0055,-0.0056,0.0176000000000001,-0.0042,0.0026,-0.0004,0,0,-0,0,0,0,0
35.504,0,0,-1.5,-0.0055,-0.0056,0.0176000000000001,-0.0036,0.0032,-0.0002,0,0,0,0,0,0,0
35.524,0,0,-1.5,-0.0055,-0.0056,0.0176000000000001,-0.0036,0.0032,-0.0002,0,0,-0,0,0,0,0
35.548,0,0,-1.5,-0.0054,-0.0057,0.0176000000000001,-0.0031,0.0028,0.0003,0,0,-0,0,0,0,0
35.564,0,0,-1.5,-0.0054,-0.0057,0.0176000000000001,-0.0031,0.0028,0.0003,0,0,-0,0,0,0,0
35.584,0,0,-1.5,-0.0054,-0.0057,0.0177,-0.0028,0.0023,0.0007,0,0,-0,0,0,0,0
35.604,0,0,-1.5,-0.0054,-0.0057,0.0177,-0.0028,0.0023,0.0007,0,0,-0,0,0,0,0
35.624,0,0,-1.5,-0.0054,-0.0057,0.0177,-0.0028,0.0023,0.0007,0,0,-0.0001,-0,0,0,0
35.644,0,0,-1.5,-0.0053,-0.0058,0.0178,-0.0024,0.0021,0.0007,0,0,-0.0001,-0,0,0,0
35.664,0,0,-1.5,-0.0053,-0.0058,0.0178,-0.0024,0.0021,0.0007,0,0,-0.0001,-0,0,0,0
35.684,0,0,-1.5,-0.0052,-0.0058,0.0178,-0.0027,0.0021,0.0003,0,0,-0.0001,-0,0,0,0
35.704,0,0,-1.5,-0.0051,-0.0059,0.0179,-0.0027,0.0021,0.0004,0,0,-0.0001,-0,0,0,0
35.724,0,0,-1.5,-0.0051,-0.0059,0.0179,-0.0027,0.0021,0.0004,-0,0,-0.0001,-0,0,0,0
35.744,0,0,-1.5,-0.0051,-0.0059,0.0179,-0.0026,0.0021,0.0004,-0,0,-0.0001,-0,0,0,0
35.764,0,0,-1.5,-0.0051,-0.0059,0.0179,-0.0026,0.0021,0.0004,-0,0,0,0,0,0,0
35.784,0,0,-1.5,-0.005,-0.0059,0.0179,-0.002,0.0019,-0,-0,0,-0,0,0,0,0
35.804,0,0,-1.5,-0.005,-0.006,0.0179,-0.002,0.0015,-0.0008,-0,0,-0,0,0,0,0
35.824,0,0,-1.5,-0.005,-0.006,0.0179,-0.002,0.0015,-0.0008,-0,0,-0.0001,-0,0,0,0
35.844,0,0,-1.5,-0.0049,-0.0061,0.018,-0.001,0.0016,-0.0003,-0,0,-0.0001,-0,0,0,0
35.864,0,0,-1.5,-0.0049,-0.0061,0.018,-0.001,0.0016,-0.0003,-0,0,0,-0,0,0,0
35.884,0,0,-1.5,-0.0047,-0.0061,0.018,-0.0003,0.001,0.0002,-0,0,0,-0,0,0,0
35.904,0,0,-1.5,-0.0047,-0.0061,0.018,-0.0003,0.001,0.0002,-0,0,0,-0,0,0,0
35.924,0,0,-1.5,-0.0046,-0.0062,0.018,-0.0007,0.0014,-0.0001,-0,0,-0.0001,-0,0,0,0
35.944,0,0,-1.5,-0.0045,-0.0063,0.018,-0.0009,0.0011,0,-0,0,-0.0001,-0,0,0,0
35.964,0,0,-1.5,-0.0045,-0.0063,0.018,-0.0009,0.0011,0,-0,0,-0,0,0,0,0
35.984,0,0,-1.5,-0.0045,-0.0063,0.018,-0.0007,0.0003,-0.0008,-0,0,0.0001,-0,0,0,0
36.004,0,0,-1.5,-0.0044,-0.0064,0.0179,-0.0012,-0,-0.0009,-0,0,-0,0,0,0,0
36.024,0,0,-1.5,-0.0044,-0.0065,0.0179,-0.0012,-0,-0.0011,-0,0,0.0001,-0,0,0,0
36.044,0,0,-1.5,-0.0044,-0.0065,0.0179,-0.0012,-0,-0.0011,-0,0,0.0001,-0,0,0,0
36.064,0,0,-1.5,-0.0043,-0.0066,0.0179,-0.0007,-0.0008,-0.0001,-0,-0,-0,0,0,0,0
36.084,0,0,-1.5,-0.0043,-0.0066,0.0179,-0.0007,-0.0008,-0.0001,-0,-0,-0,0,0,0,0
36.104,0,0,-1.5,-0.0043,-0.0067,0.0179,-0.0006,-0.0015,-0.0003,-0,-0,-0,0,0,0,0
36.124,0,0,-1.5,-0.0042,-0.0068,0.0179,-0.0009,-0.0016,-0.0009,-0,-0,0,0,0,0,0
36.144,0,0,-1.5,-0.0042,-0.0068,0.0179,-0.0009,-0.0016,-0.0009,-0,-0,0,0,0,0,0
36.164,0,0,-1.5,-0.0043,-0.007,0.0178,-0.0022,-0.002,-0.0018,-0,-0,-0.0001,-0,0,0,0
36.184,0,0,-1.5,-0.0043,-0.0071,0.0177,-0.0027,-0.0019,-0.0026,-0,-0,-0.0001,-0,0,0,0
36.204,0,0,-1.5,-0.0044,-0.0072,0.0177,-0.0032,-0.0011,-0.0013,-0,-0,0,0,0,0,0
36.224,0,0,-1.5,-0.0044,-0.0072,0.0177,-0.0032,-0.0011,-0.0013,-0,-0,0,0,0,0,0
36.248,0,0,-1.5,-0.0044,-0.0073,0.0176000000000001,-0.0029,-0.0006,-0.0001,-0,-0,0,0,0,0,0
36.264,0,0,-1.5,-0.0044,-0.0073,0.0176000000000001,-0.0029,-0.0006,-0.0001,-0,-0,0,0,0,0,0
36.284,0,0,-1.5,-0.0045,-0.0073,0.0176000000000001,-0.0032,0.0004,-0.0002,-0,-0,0,0,0,0,0
36.304,0,0,-1.5,-0.0045,-0.0073,0.0176000000000001,-0.0032,0.0004,-0.0002,-0,-0,0,0,0,0,0
36.324,0,0,-1.5,-0.0046,-0.0073,0.0176000000000001,-0.0036,0.0003,-0.0001,-0,-0,0,0,0,0,0
36.344,0,0,-1.5,-0.0047,-0.0073,0.0177,-0.0036,0.0009,-0.0003,-0,-0,0,0,0,0,0
36.364,0,0,-1.5,-0.0047,-0.0073,0.0177,-0.0036,0.0009,-0.0003,-0,-0,0.0001,-0,0,0,0
36.384,0,0,-1.5,-0.0047,-0.0072,0.0177,-0.0035,0.0012,-0.0003,-0,-0,0.0001,-0,0,0,0
36.404,0,0,-1.5,-0.0048,-0.0072,0.0177,-0.0027,0.0018,0.0001,-0,-0,0.0001,-0,0,0,0
36.424,0,0,-1.5,-0.0048,-0.0072,0.0177,-0.0027,0.0018,0.0001,-0,-0,-0.0001,-0,0,0,0
36.444,0,0,-1.5,-0.0047,-0.0071,0.0177,-0.0021,0.0021,0.0007,-0,-0,-0.0001,-0,0,0,0
36.464,0,0,-1.5,-0.0047,-0.0071,0.0177,-0.0021,0.0021,0.0007,-0,-0,-0.0001,-0,0,0,0
36.484,0,0,-1.5,-0.0047,-0.0071,0.0178,-0.0024,0.0022,0.001,-0,-0,0,0,0,0,0
36.504,0,0,-1.5,-0.0048,-0.007,0.0178,-0.0025,0.0026,0.0006,-0,-0,0,0,0,0,0
36.524,0,0,-1.5,-0.0048,-0.007,0.0178,-0.0025,0.0026,0.0006,-0,-0,0.0001,0,0,0,0
36.544,0,0,-1.5,-0.0048,-0.007,0.0179,-0.0021,0.0025,0.0008,-0,-0,0.0001,0,0,0,0
36.564,0,0,-1.5,-0.0048,-0.007,0.0179,-0.0021,0.0025,0.0008,-0,-0,0.0001,0,0,0,0
36.584,0,0,-1.5,-0.0048,-0.0069,0.0179,-0.0022,0.0033,0.0008,-0,-0,-0.0001,-0,0,0,0
36.604,0,0,-1.5,-0.0048,-0.0069,0.0179,-0.0022,0.0033,0.0008,-0,-0,-0.0001,-0,0,0,0
36.624,0,0,-1.5,-0.0047,-0.0068,0.0179,-0.0015,0.0032,0.0009,-0,-0,-0.0001,-0,0,0,0
36.644,0,0,-1.5,-0.0047,-0.0068,0.018,-0.0016,0.0031,0.0009,-0,-0,0.0001,0,0,0,0
36.664,0,0,-1.5,-0.0047,-0.0068,0.018,-0.0016,0.0031,0.0009,-0,-0,0.0001,0,0,0,0
36.684,0,0,-1.5,-0.0047,-0.0067,0.018,-0.0019,0.0029,-0.0002,0,-0,0.0001,0,0,0,0
36.704,0,0,-1.5,-0.0047,-0.0066,0.0179,-0.0024,0.0036,-0.0014,0,-0,0.0001,0,0,0,0
36.724,0,0,-1.5,-0.0047,-0.0066,0.0179,-0.002,0.0036,-0.0018,0,-0,0.0001,0,0,0,0
